source,id,doi,pmid,year,venue,title
EuropePMC,26607248,10.1152/japplphysiol.00653.2015,26607248,2016,J Appl Physiol (1985),Brain and behavioral effects of swallowing carbonated water on the human pharyngeal motor system.
EuropePMC,31633385,10.1177/0022034519877400,31633385,2019,Adv Dent Res,Oral Rehabilitation of Patients Sustaining Orofacial Injuries: The UPenn Initiative.
EuropePMC,35356617,10.1155/2022/3698721,35356617,2022,J Healthc Eng,Clinical Research on Gastrointestinal Surgery Based on Smart Medicine.
EuropePMC,33921900,10.3390/s21082875,33921900,2021,Sensors (Basel),Chest-Worn Inertial Sensors: A Survey of Applications and Methods.
EuropePMC,29774921,10.1039/c8nr02813c,29774921,2018,Nanoscale,A flexible pressure sensor based on rGO/polyaniline wrapped sponge with tunable sensitivity for human motion detection.
EuropePMC,35442211,10.2196/29455,35442211,2022,J Med Internet Res,Optimal Treatment Selection in Sequential Systemic and Locoregional Therapy of Oropharyngeal Squamous Carcinomas: Deep Q-Learning With a Patient-Physician Digital Twin Dyad.
EuropePMC,35509104,10.1186/s12967-022-03389-5,35509104,2022,J Transl Med,ICH-LR2S2: a new risk score for predicting stroke-associated pneumonia from spontaneous intracerebral hemorrhage.
EuropePMC,31946766,10.1109/embc.2019.8857445,31946766,2019,Annu Int Conf IEEE Eng Med Biol Soc,A Novel Real-time Automatic Angioectasia Detection Method in Wireless Capsule Endoscopy Video Feed.
EuropePMC,22085802,10.1186/1475-925x-10-100,22085802,2011,Biomed Eng Online,Automatic discrimination between safe and unsafe swallowing using a reputation-based classifier.
EuropePMC,34009848,10.1097/wnp.0000000000000626,34009848,2021,J Clin Neurophysiol,Auxiliary Tests of Autonomic Functions.
EuropePMC,34701358,10.1016/j.ijrobp.2021.07.1155,34701358,2021,Int J Radiat Oncol Biol Phys,Recurrence and Quality-of-Life Following Involved Node Radiotherapy for Head and Neck Squamous Cell Carcinoma: Initial Results From the Phase II INRT-Air Trial.
EuropePMC,31768002,10.1038/s41551-019-0480-6,31768002,2020,Nat Biomed Eng,Mechano-acoustic sensing of physiological processes and body motions via a soft wireless device placed at the suprasternal notch.
EuropePMC,PPR309968,10.1101/2021.04.07.21255092,,2021,,Optimal policy determination in sequential systemic and locoregional therapy of oropharyngeal squamous carcinomas: A patient-physician digital twin dyad with deep Q-learning for treatment selection
EuropePMC,23416253,10.1016/j.neuroimage.2013.01.037,23416253,2013,Neuroimage,Functional connectivity of the cortical swallowing network in humans.
EuropePMC,30470467,10.1016/j.jcms.2018.05.033,30470467,2019,J Craniomaxillofac Surg,The fitting accuracy of pre-bend reconstruction plates and their impact on the temporomandibular joint.
EuropePMC,23125873,10.1016/j.bspc.2012.03.005,23125873,2012,Biomed Signal Process Control,Automatic food intake detection based on swallowing sounds.
EuropePMC,31811966,10.1016/j.wneu.2019.11.167,31811966,2020,World Neurosurg,C3-C5 Chordoma Resection and Reconstruction with a Three-Dimensional Printed Titanium Patient-Specific Implant.
EuropePMC,30441303,10.1109/embc.2018.8513380,30441303,2018,Annu Int Conf IEEE Eng Med Biol Soc,A Novel Approach for Swallow Detection by Fusing Throat Acceleration and PPG Signal.
EuropePMC,32095570,10.1016/j.tipsro.2018.01.002,32095570,2018,Tech Innov Patient Support Radiat Oncol,Predicting acute odynophagia during lung cancer radiotherapy using observations derived from patient-centred nursing care.
EuropePMC,25345998,10.1111/jerd.12117,25345998,2015,J Esthet Restor Dent,Functional evaluation of a CAD/CAM prosthesis for immediate defect repair after total maxillectomy: a case series of 18 patients with maxillary sinus cancer.
EuropePMC,23070810,10.1002/lary.23655,23070810,2013,Laryngoscope,Artificial neural network classification of pharyngeal high-resolution manometry with impedance data.
EuropePMC,21096991,10.1109/iembs.2010.5627796,21096991,2010,Annu Int Conf IEEE Eng Med Biol Soc,Detection of periods of food intake using Support Vector Machines.
EuropePMC,28537378,10.1021/acsami.7b05204,28537378,2017,ACS Appl Mater Interfaces,"Self-Healing, Highly Sensitive Electronic Sensors Enabled by Metal-Ligand Coordination and Hierarchical Structure Design."
EuropePMC,19789095,10.1109/tbme.2009.2033037,19789095,2010,IEEE Trans Biomed Eng,Automatic detection of swallowing events by acoustical means for applications of monitoring of ingestive behavior.
EuropePMC,21145433,10.1016/j.resp.2010.12.002,21145433,2011,Respir Physiol Neurobiol,The effects of lesions in the dorsolateral pons on the coordination of swallowing and breathing in awake goats.
EuropePMC,23263812,10.1007/s12272-012-1215-3,23263812,2012,Arch Pharm Res,Fast disintegrating films containing anastrozole as a dosage form for dysphagia patients.
EuropePMC,23728150,10.1177/0194599813489506,23728150,2013,Otolaryngol Head Neck Surg,Classification of high-resolution manometry data according to videofluoroscopic parameters using pattern recognition.
EuropePMC,28111533,10.1007/s40846-016-0181-5,28111533,2016,J Med Biol Eng,Analyzing Breathing Signals and Swallow Sequence Locality for Solid Food Intake Monitoring.
EuropePMC,25976926,10.1016/j.neuroimage.2015.05.007,25976926,2015,Neuroimage,fMRI and MRS measures of neuroplasticity in the pharyngeal motor cortex.
EuropePMC,20938958,10.1002/lary.21125,20938958,2010,Laryngoscope,Cortical activation during swallowing rehabilitation maneuvers: a functional MRI study of healthy controls.
EuropePMC,26175085,10.1007/s10266-015-0210-9,26175085,2015,Odontology,Functional salivary gland regeneration as the next generation of organ replacement regenerative therapy.
EuropePMC,30860866,10.1200/cci.18.00058,30860866,2019,JCO Clin Cancer Inform,Utility of a Clinical Decision Support System in Weight Loss Prediction After Head and Neck Cancer Radiotherapy.
EuropePMC,25943959,10.1097/moo.0000000000000163,25943959,2015,Curr Opin Otolaryngol Head Neck Surg,Teaching laryngeal endoscopy skills to speech and language therapists: applying learning theory to optimize practical skills mastery.
EuropePMC,24796191,,24796191,2014,Zhongguo Xiu Fu Chong Jian Wai Ke Za Zhi,[Clinical research of resection of mandibular benign tumors and primary reconstruction with autogenous bone graft via an intraoral approach].
EuropePMC,23029949,,23029949,2012,J Indian Med Assoc,Prevention of voice prosthesis biofilms: current scenario and future trends in prolonging prosthesis lifetime.
EuropePMC,24618565,10.1038/pr.2014.42,24618565,2014,Pediatr Res,Deficits of brainstem and spinal cord functions after neonatal hypoxia-ischemia in mice.
EuropePMC,22232390,10.1044/1092-4388(2011/11-0088),22232390,2012,J Speech Lang Hear Res,Application of classification models to pharyngeal high-resolution manometry.
EuropePMC,23417441,10.1002/lary.23987,23417441,2013,Laryngoscope,Three-dimensional analysis of pharyngeal high-resolution manometry data.
EuropePMC,25912989,10.1016/j.compbiomed.2015.02.001,25912989,2015,Comput Biol Med,Classification of laryngeal disorders based on shape and vascular defects of vocal folds.
EuropePMC,US2012041915,,,2012,,METHOD FOR DIAGNOSING URTICARIA AND ANGIOEDEMA
EuropePMC,20069667,10.1002/uog.7519,20069667,2010,Ultrasound Obstet Gynecol,Measurement of fetal urine production to differentiate causes of increased amniotic fluid volume.
EuropePMC,21868227,10.1016/j.jocn.2011.03.005,21868227,2011,J Clin Neurosci,Comparison of cerebral activation involved in oral and manual stereognosis.
